Unnamed: 0.1,Unnamed: 0,X,participant_id,response,resp,resp2,resp3,num_pos,num_neg,total_recall,prop_pos,prop_neg,neg_mem_bias,group
179,180,194,663f548488a9b23078aca06c,happy scoundrel esteemed romantic disgusting garbage sad pitiful unlucky unwelcomed dishonest witty  hypocritical ,happy scoundrel esteemed romantic disgusting garbage sad pitiful unlucky unwelcomed dishonest witty  hypocritical ,happy scoundrel esteemed romantic disgusting garbage sad pitiful unlucky unwelcomed dishonest witty  hypocritical ,happy scoundrel esteemed romantic disgusting garbage sad pitiful unlucky unwelcomed dishonest witty  hypocritical ,2,2,4,0.5,0.5,0.0,HC
180,181,195,6640d8cb7dba6a67dbabbb3c,"enjoyable
garbage
devoted
unfaithful
learner
academic
seeker
adventurous
","enjoyable, garbage, devoted, unfaithful, learner, academic, seeker, adventurous, ",enjoyable  garbage  devoted  unfaithful  learner  academic  seeker  adventurous  ,enjoyable  garbage  devoted  unfaithful  learner  academic  seeker  adventurous  ,3,1,4,0.75,0.25,-0.5,Depressed
181,182,196,6641404cce9ca0d0d9bf17d5,"execellent, pitiful, attractive, loser, gloomy, ","execellent, pitiful, attractive, loser, gloomy, ",execellent  pitiful  attractive  loser  gloomy  ,execellent  pitiful  attractive  loser  gloomy  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
182,183,197,664184a2b35e6aa7e4eb89fd,"scoundrel, happy, mess, esteemed, sophisticated, delight, gross, anxious, peaceful, stressed, smiley, envious, liar, hopeful","scoundrel, happy, mess, esteemed, sophisticated, delight, gross, anxious, peaceful, stressed, smiley, envious, liar, hopeful",scoundrel  happy  mess  esteemed  sophisticated  delight  gross  anxious  peaceful  stressed  smiley  envious  liar  hopeful,scoundrel  happy  mess  esteemed  sophisticated  delight  gross  anxious  peaceful  stressed  smiley  envious  liar  hopeful,5,3,8,0.625,0.375,-0.25,Depressed
183,184,198,66439f4a8bf2ee16ce53ef3b,"annoying
gross 
uninvited
unique
confident
blissful
","annoying, gross , uninvited, unique, confident, blissful, ",annoying  gross   uninvited  unique  confident  blissful  ,annoying  gross   uninvited  unique  confident  blissful  ,2,0,2,1.0,0.0,-1.0,Depressed
184,185,199,6643bf507974079c20ffd910,"peaceful
witty
esteemed
tired
loser
happy
excited","peaceful, witty, esteemed, tired, loser, happy, excited",peaceful  witty  esteemed  tired  loser  happy  excited,peaceful  witty  esteemed  tired  loser  happy  excited,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
185,186,200,6644b22d79694746ab639c02,"gross, romantic, overwhelmed, appealing, uninvited, brokenhearted, hopeful, ","gross, romantic, overwhelmed, appealing, uninvited, brokenhearted, hopeful, ",gross  romantic  overwhelmed  appealing  uninvited  brokenhearted  hopeful  ,gross  romantic  overwhelmed  appealing  uninvited  brokenhearted  hopeful  ,1,0,1,1.0,0.0,-1.0,Depressed
186,187,201,664501394302b55aca22a4b3,"esteemed, happy, uninvited, scoundrel, gross, capable, unlucky, confident, ","esteemed, happy, uninvited, scoundrel, gross, capable, unlucky, confident, ",esteemed  happy  uninvited  scoundrel  gross  capable  unlucky  confident  ,esteemed  happy  uninvited  scoundrel  gross  capable  unlucky  confident  ,2,0,2,1.0,0.0,-1.0,Depressed
187,188,202,664642b5b2cc8a7aef9981c2,romantic; seeker; gross; burden,romantic; seeker; gross; burden,romantic; seeker; gross; burden,romantic; seeker; gross; burden,0,1,1,0.0,1.0,1.0,HC
188,189,203,664644138e5743a320b474c9,"stressed, pitiful, uninvited, gross, garbage, enthusiastic, entertaining, overwhelmed, envious, capable, irresponsible, smart, visionary, wise, excited, confident, happy, honest, untrustworthy, romantic, dull, burden, humorous, witty, anxious, pitiful, ","stressed, pitiful, uninvited, gross, garbage, enthusiastic, entertaining, overwhelmed, envious, capable, irresponsible, smart, visionary, wise, excited, confident, happy, honest, untrustworthy, romantic, dull, burden, humorous, witty, anxious, pitiful, ",stressed  pitiful  uninvited  gross  garbage  enthusiastic  entertaining  overwhelmed  envious  capable  irresponsible  smart  visionary  wise  excited  confident  happy  honest  untrustworthy  romantic  dull  burden  humorous  witty  anxious  pitiful  ,stressed  pitiful  uninvited  gross  garbage  enthusiastic  entertaining  overwhelmed  envious  capable  irresponsible  smart  visionary  wise  excited  confident  happy  honest  untrustworthy  romantic  dull  burden  humorous  witty  anxious  pitiful  ,10,5,15,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
189,190,204,66465c850d9a3e177f2649fa,disaster coward pleased pitiful uninvited liar unfaithful loser disgusting gross degenerate unwelcome spirited unlucky distressed ,disaster coward pleased pitiful uninvited liar unfaithful loser disgusting gross degenerate unwelcome spirited unlucky distressed ,disaster coward pleased pitiful uninvited liar unfaithful loser disgusting gross degenerate unwelcome spirited unlucky distressed ,disaster coward pleased pitiful uninvited liar unfaithful loser disgusting gross degenerate unwelcome spirited unlucky distressed ,2,8,10,0.2,0.8,0.6,Depressed
190,191,205,664a85285a37ffaabc5b0205,"careless, thoughtful, loved, mess, distracted, lonely, hurt, pained, annoyed, slow, downtrodden","careless, thoughtful, loved, mess, distracted, lonely, hurt, pained, annoyed, slow, downtrodden",careless  thoughtful  loved  mess  distracted  lonely  hurt  pained  annoyed  slow  downtrodden,careless  thoughtful  loved  mess  distracted  lonely  hurt  pained  annoyed  slow  downtrodden,0,1,1,0.0,1.0,1.0,Depressed
191,192,206,6650bc4eabe49e6139fa74ac,"esteemed, pitiful, hypocrite, coward, garbage, excited, passionate, asset, seeking.","esteemed, pitiful, hypocrite, coward, garbage, excited, passionate, asset, seeking.",esteemed  pitiful  hypocrite  coward  garbage  excited  passionate  asset  seeking.,esteemed  pitiful  hypocrite  coward  garbage  excited  passionate  asset  seeking.,1,1,2,0.5,0.5,0.0,Depressed
192,193,207,665105694396f10c42cd7092,"peaceful, gross, merciful, excellent, scoundrel, heartbroken, stressed, excited, garbage, hypocrite, disgusting, honest, coward, adventurous, liar, unfaithful, confident","peaceful, gross, merciful, excellent, scoundrel, heartbroken, stressed, excited, garbage, hypocrite, disgusting, honest, coward, adventurous, liar, unfaithful, confident",peaceful  gross  merciful  excellent  scoundrel  heartbroken  stressed  excited  garbage  hypocrite  disgusting  honest  coward  adventurous  liar  unfaithful  confident,peaceful  gross  merciful  excellent  scoundrel  heartbroken  stressed  excited  garbage  hypocrite  disgusting  honest  coward  adventurous  liar  unfaithful  confident,2,4,6,0.333333333333333,0.666666666666667,0.333333333333333,HC
193,194,208,66542feebc9052c5a9157a19,"awkward, hypocrite, loser, happy, excited, humorous, enjoyable, regretful, sad, ","awkward, hypocrite, loser, happy, excited, humorous, enjoyable, regretful, sad, ",awkward  hypocrite  loser  happy  excited  humorous  enjoyable  regretful  sad  ,awkward  hypocrite  loser  happy  excited  humorous  enjoyable  regretful  sad  ,2,4,6,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
194,195,209,66562875b665d8e2b1b6fc66,"scoundrel
hypocrite
enjoyable
gross
esteemed
sad
garbage
uninvited
calm
unwelcome
attractive
heartbroken
excited
talented
","scoundrel, hypocrite, enjoyable, gross, esteemed, sad, garbage, uninvited, calm, unwelcome, attractive, heartbroken, excited, talented, ",scoundrel  hypocrite  enjoyable  gross  esteemed  sad  garbage  uninvited  calm  unwelcome  attractive  heartbroken  excited  talented  ,scoundrel  hypocrite  enjoyable  gross  esteemed  sad  garbage  uninvited  calm  unwelcome  attractive  heartbroken  excited  talented  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
195,196,210,6658d12efb179f9ef117c68c,"seeker
slob
comfortable
achiever
stressed
overwhelmed
excited
loser
gross
scoundrel
","seeker, slob, comfortable, achiever, stressed, overwhelmed, excited, loser, gross, scoundrel, ",seeker  slob  comfortable  achiever  stressed  overwhelmed  excited  loser  gross  scoundrel  ,seeker  slob  comfortable  achiever  stressed  overwhelmed  excited  loser  gross  scoundrel  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
196,197,211,665dc9b255d2c78cfca1a193,"hater, committed, forgiving, esteemed, selfish","hater, committed, forgiving, esteemed, selfish",hater  committed  forgiving  esteemed  selfish,hater  committed  forgiving  esteemed  selfish,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
197,198,212,6660ab8eeaa4f5e8a6a4d223,"smiley
pitiful
disgusting
unfaithful
enjoyable
gentle
academic
fun
talented
witty
","smiley, pitiful, disgusting, unfaithful, enjoyable, gentle, academic, fun, talented, witty, ",smiley  pitiful  disgusting  unfaithful  enjoyable  gentle  academic  fun  talented  witty  ,smiley  pitiful  disgusting  unfaithful  enjoyable  gentle  academic  fun  talented  witty  ,5,2,7,0.714285714285714,0.285714285714286,-0.428571428571429,Depressed
198,199,213,66674f83d34ba401f9d816f6,"sad, awkward, heartbroken, uninvited, mess, disaster, garbage, talented, confident, peaceful, excited, enjoyable, stressed, overwhelmed, romantic, zealous, envious, timid, brave, fun, scoundrel, traitor, friendly, seeker, selfish, vain","sad, awkward, heartbroken, uninvited, mess, disaster, garbage, talented, confident, peaceful, excited, enjoyable, stressed, overwhelmed, romantic, zealous, envious, timid, brave, fun, scoundrel, traitor, friendly, seeker, selfish, vain",sad  awkward  heartbroken  uninvited  mess  disaster  garbage  talented  confident  peaceful  excited  enjoyable  stressed  overwhelmed  romantic  zealous  envious  timid  brave  fun  scoundrel  traitor  friendly  seeker  selfish  vain,sad  awkward  heartbroken  uninvited  mess  disaster  garbage  talented  confident  peaceful  excited  enjoyable  stressed  overwhelmed  romantic  zealous  envious  timid  brave  fun  scoundrel  traitor  friendly  seeker  selfish  vain,3,5,8,0.375,0.625,0.25,HC
199,200,214,6667627ba6d0d6f7b08686ab,"sincere loveable excited gross unlucky scoundrel talented romantic, loser, garbage, repulsed, happy, sad, comfortable, ","sincere loveable excited gross unlucky scoundrel talented romantic, loser, garbage, repulsed, happy, sad, comfortable, ",sincere loveable excited gross unlucky scoundrel talented romantic  loser  garbage  repulsed  happy  sad  comfortable  ,sincere loveable excited gross unlucky scoundrel talented romantic  loser  garbage  repulsed  happy  sad  comfortable  ,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
200,201,216,66706191120230e6a89ddd0e,"hypocrite, peaceful, gross, mess, confident, overwhelmed","hypocrite, peaceful, gross, mess, confident, overwhelmed",hypocrite  peaceful  gross  mess  confident  overwhelmed,hypocrite  peaceful  gross  mess  confident  overwhelmed,0,1,1,0.0,1.0,1.0,Depressed
201,202,217,66746db831e815ded8e9eaf3,unfaithful traitor carefree easygoing goodwilled capable incapable romantic scoundrel competent incompetent lovable esteemed attractive wise sad heartbroken uninvited enthusiastic charming ,unfaithful traitor carefree easygoing goodwilled capable incapable romantic scoundrel competent incompetent lovable esteemed attractive wise sad heartbroken uninvited enthusiastic charming ,unfaithful traitor carefree easygoing goodwilled capable incapable romantic scoundrel competent incompetent lovable esteemed attractive wise sad heartbroken uninvited enthusiastic charming ,unfaithful traitor carefree easygoing goodwilled capable incapable romantic scoundrel competent incompetent lovable esteemed attractive wise sad heartbroken uninvited enthusiastic charming ,9,5,14,0.642857142857143,0.357142857142857,-0.285714285714286,Depressed
202,203,218,6675dbbeee7b1e2aa37a8eaa,"anxious, pitiful, stressed, garbage, ","anxious, pitiful, stressed, garbage, ",anxious  pitiful  stressed  garbage  ,anxious  pitiful  stressed  garbage  ,0,1,1,0.0,1.0,1.0,Depressed
203,204,219,66797e76592771cdd0a5cd86,"Gross, negligent, attractive, happy","Gross, negligent, attractive, happy",Gross  negligent  attractive  happy,gross  negligent  attractive  happy,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,Depressed
204,205,220,667a3ea3429027d377819d6a,"garbage, liar, uninvited, stressful, trustworthy, confident, unhappy, energetic, peaceful, scoundrel, intelligent, successful, brave, happy, ","garbage, liar, uninvited, stressful, trustworthy, confident, unhappy, energetic, peaceful, scoundrel, intelligent, successful, brave, happy, ",garbage  liar  uninvited  stressful  trustworthy  confident  unhappy  energetic  peaceful  scoundrel  intelligent  successful  brave  happy  ,garbage  liar  uninvited  stressful  trustworthy  confident  unhappy  energetic  peaceful  scoundrel  intelligent  successful  brave  happy  ,3,1,4,0.75,0.25,-0.5,Depressed
205,206,221,6687f3a4aca3e2d5a6ca8d8b,"Hypocrite, peacefull, witty, smart, garbage, gross, intelligent, calm, excited, romatic, heartbroken, anxious, burden, scoundrell, ","Hypocrite, peacefull, witty, smart, garbage, gross, intelligent, calm, excited, romatic, heartbroken, anxious, burden, scoundrell, ",Hypocrite  peacefull  witty  smart  garbage  gross  intelligent  calm  excited  romatic  heartbroken  anxious  burden  scoundrell  ,hypocrite  peacefull  witty  smart  garbage  gross  intelligent  calm  excited  romatic  heartbroken  anxious  burden  scoundrell  ,2,2,4,0.5,0.5,0.0,HC
206,207,222,66888bccec8402c63d5e2c94,"Stressed, overwhelmed, coward, enjoyable, comfortable, gross, disgusting, uninvited, unique, peaceful","Stressed, overwhelmed, coward, enjoyable, comfortable, gross, disgusting, uninvited, unique, peaceful",Stressed  overwhelmed  coward  enjoyable  comfortable  gross  disgusting  uninvited  unique  peaceful,stressed  overwhelmed  coward  enjoyable  comfortable  gross  disgusting  uninvited  unique  peaceful,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
207,208,223,669292033e17ed44f8376cab,"uninvited, dull, gloomy, attractive, excellent","uninvited, dull, gloomy, attractive, excellent",uninvited  dull  gloomy  attractive  excellent,uninvited  dull  gloomy  attractive  excellent,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,HC
208,209,224,66946e3054a30a2bf5b1be40,"romantic, unfaithful, rude. seeker, energetic, gross, excellent","romantic, unfaithful, rude. seeker, energetic, gross, excellent",romantic  unfaithful  rude. seeker  energetic  gross  excellent,romantic  unfaithful  rude. seeker  energetic  gross  excellent,1,1,2,0.5,0.5,0.0,Depressed
209,210,225,669a878ad1cad8cabb0ea7dd,"uninvited
pitiful
garbage
dull
comfortable
seeker
distressed
enjoyable
liar","uninvited, pitiful, garbage, dull, comfortable, seeker, distressed, enjoyable, liar",uninvited  pitiful  garbage  dull  comfortable  seeker  distressed  enjoyable  liar,uninvited  pitiful  garbage  dull  comfortable  seeker  distressed  enjoyable  liar,0,3,3,0.0,1.0,1.0,Depressed
210,211,227,669ebed935e914e33afa0fb3,"disaster
heartbroken
happy
sad
anxious
garbage
gross
uninvited
obnoxious","disaster, heartbroken, happy, sad, anxious, garbage, gross, uninvited, obnoxious",disaster  heartbroken  happy  sad  anxious  garbage  gross  uninvited  obnoxious,disaster  heartbroken  happy  sad  anxious  garbage  gross  uninvited  obnoxious,1,2,3,0.333333333333333,0.666666666666667,0.333333333333333,Depressed
211,212,228,66a3279007dbdd4d6d3a64a7,"Garbage, blissful, talented, romantic, hypocrite, gross, sophisticated.","Garbage, blissful, talented, romantic, hypocrite, gross, sophisticated.",Garbage  blissful  talented  romantic  hypocrite  gross  sophisticated.,garbage  blissful  talented  romantic  hypocrite  gross  sophisticated.,1,0,1,1.0,0.0,-1.0,HC
212,213,229,66a428de01ccbc61556d585b,"distressed, gross, calm, uninvited","distressed, gross, calm, uninvited",distressed  gross  calm  uninvited,distressed  gross  calm  uninvited,0,1,1,0.0,1.0,1.0,Depressed
213,214,230,66a7cf3480e5c2088515ba0b,happy enjoyable esteemed Companionship,happy enjoyable esteemed Companionship,happy enjoyable esteemed Companionship,happy enjoyable esteemed companionship,1,0,1,1.0,0.0,-1.0,Depressed
214,215,232,66b1967c80dfbef628f49076,scoundrel confident gross mess uninvited disaster appealing enthusiastic excited unfaithful energetic tolerant calm hypocrite,scoundrel confident gross mess uninvited disaster appealing enthusiastic excited unfaithful energetic tolerant calm hypocrite,scoundrel confident gross mess uninvited disaster appealing enthusiastic excited unfaithful energetic tolerant calm hypocrite,scoundrel confident gross mess uninvited disaster appealing enthusiastic excited unfaithful energetic tolerant calm hypocrite,3,2,5,0.6,0.4,-0.2,HC
215,216,233,66b2da98af11038f74282e8f,confident unlucky stressed excited satisfied uninvited careless fool smart graceful witty degenerate blissful spirited coward sad garbage,confident unlucky stressed excited satisfied uninvited careless fool smart graceful witty degenerate blissful spirited coward sad garbage,confident unlucky stressed excited satisfied uninvited careless fool smart graceful witty degenerate blissful spirited coward sad garbage,confident unlucky stressed excited satisfied uninvited careless fool smart graceful witty degenerate blissful spirited coward sad garbage,6,4,10,0.6,0.4,-0.2,HC
216,217,234,66b4d2ee1ac8c5e9060a6930,"disaster
pitiful
competent
garbage
seeker
uninvited
excited
smiley
happy
","disaster, pitiful, competent, garbage, seeker, uninvited, excited, smiley, happy, ",disaster  pitiful  competent  garbage  seeker  uninvited  excited  smiley  happy  ,disaster  pitiful  competent  garbage  seeker  uninvited  excited  smiley  happy  ,2,0,2,1.0,0.0,-1.0,Depressed
217,218,235,66b646f53b3eba7db8ef4eb2,"Annoyed, sophisticated, concerned, overwhelmed, helper, dedicated, lovable, esteemed.","Annoyed, sophisticated, concerned, overwhelmed, helper, dedicated, lovable, esteemed.",Annoyed  sophisticated  concerned  overwhelmed  helper  dedicated  lovable  esteemed.,annoyed  sophisticated  concerned  overwhelmed  helper  dedicated  lovable  esteemed.,3,0,3,1.0,0.0,-1.0,HC
218,219,237,66b9a250c6a696f981b667cf,gross pitiful academic liar slob lazy excited learner anxious disaster mess ,gross pitiful academic liar slob lazy excited learner anxious disaster mess ,gross pitiful academic liar slob lazy excited learner anxious disaster mess ,gross pitiful academic liar slob lazy excited learner anxious disaster mess ,2,4,6,0.333333333333333,0.666666666666667,0.333333333333333,HC
219,220,238,66c67be43cccb57eca5a9e9d,"Esteemed, anxious, gross, excellent, sad, confident, disgusting, zealous, envious, comfortable, gross, uninvited, happy, talented, slob, nervous, excited","Esteemed, anxious, gross, excellent, sad, confident, disgusting, zealous, envious, comfortable, gross, uninvited, happy, talented, slob, nervous, excited",Esteemed  anxious  gross  excellent  sad  confident  disgusting  zealous  envious  comfortable  gross  uninvited  happy  talented  slob  nervous  excited,esteemed  anxious  gross  excellent  sad  confident  disgusting  zealous  envious  comfortable  gross  uninvited  happy  talented  slob  nervous  excited,1,4,5,0.2,0.8,0.6,Depressed
220,221,239,66c7719c71a1c4f4c2e712cd,"esteemed
pitiful
enjoyable
uninvited
happy
scoundrel
romantic
appealing
creep
brave
honest
","esteemed, pitiful, enjoyable, uninvited, happy, scoundrel, romantic, appealing, creep, brave, honest, ",esteemed  pitiful  enjoyable  uninvited  happy  scoundrel  romantic  appealing  creep  brave  honest  ,esteemed  pitiful  enjoyable  uninvited  happy  scoundrel  romantic  appealing  creep  brave  honest  ,3,1,4,0.75,0.25,-0.5,HC
221,222,240,66c7adc45a77680b4053f8e2,"Heartbroken
selfish
pleasant
enjoyable
pitiful
unmerciful
commited
romantic
peaceful","Heartbroken, selfish, pleasant, enjoyable, pitiful, unmerciful, commited, romantic, peaceful",Heartbroken  selfish  pleasant  enjoyable  pitiful  unmerciful  commited  romantic  peaceful,heartbroken  selfish  pleasant  enjoyable  pitiful  unmerciful  commited  romantic  peaceful,0,1,1,0.0,1.0,1.0,Depressed
222,223,241,66c7d3c15993ceaa74816309,"scoundrel, appealing, confidant, overwhelmed, garbage, gross, pitiful, special, graceful, spirited, envious","scoundrel, appealing, confidant, overwhelmed, garbage, gross, pitiful, special, graceful, spirited, envious",scoundrel  appealing  confidant  overwhelmed  garbage  gross  pitiful  special  graceful  spirited  envious,scoundrel  appealing  confidant  overwhelmed  garbage  gross  pitiful  special  graceful  spirited  envious,3,0,3,1.0,0.0,-1.0,HC
223,224,242,66ca18ce20c4af7baa912758,"adventurous
smart
","adventurous, smart, ",adventurous  smart  ,adventurous  smart  ,1,0,1,1.0,0.0,-1.0,Depressed
224,225,243,66cb244951abdf73420673a8,"heartbroken
creative
companion
peaceful
","heartbroken, creative, companion, peaceful, ",heartbroken  creative  companion  peaceful  ,heartbroken  creative  companion  peaceful  ,1,0,1,1.0,0.0,-1.0,HC
225,226,244,66ccbb7d4109382e498e3c82,"gross, garbage, mess, uninvited, esteemed, peaceful, gentle, confident, stressed, overwhelmed","gross, garbage, mess, uninvited, esteemed, peaceful, gentle, confident, stressed, overwhelmed",gross  garbage  mess  uninvited  esteemed  peaceful  gentle  confident  stressed  overwhelmed,gross  garbage  mess  uninvited  esteemed  peaceful  gentle  confident  stressed  overwhelmed,1,1,2,0.5,0.5,0.0,Depressed
226,227,246,66d04902641a3c8fb01582cb,"scoundrel, pitiful, fraud, honest, happy, sad, capable, dishonest, honest, emotional, menace, witty, passionate, kind,.","scoundrel, pitiful, fraud, honest, happy, sad, capable, dishonest, honest, emotional, menace, witty, passionate, kind,.",scoundrel  pitiful  fraud  honest  happy  sad  capable  dishonest  honest  emotional  menace  witty  passionate  kind .,scoundrel  pitiful  fraud  honest  happy  sad  capable  dishonest  honest  emotional  menace  witty  passionate  kind .,5,3,8,0.625,0.375,-0.25,Depressed
227,228,247,66d1c3a6c87d18fece878047,"Merciful, Seeker, irresponsible, Joyful, Tolerant, Confident","Merciful, Seeker, irresponsible, Joyful, Tolerant, Confident",Merciful  Seeker  irresponsible  Joyful  Tolerant  Confident,merciful  seeker  irresponsible  joyful  tolerant  confident,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
228,229,248,66d1c62a6b6097325ece5c4c,"Seeker, Efficient, Excitement, Sincere, Vain, Gloomy, Energetic, Friendly, Entertaining, Selfish, Burden, Coward, Healthy, Lovable, Mess, Fun","Seeker, Efficient, Excitement, Sincere, Vain, Gloomy, Energetic, Friendly, Entertaining, Selfish, Burden, Coward, Healthy, Lovable, Mess, Fun",Seeker  Efficient  Excitement  Sincere  Vain  Gloomy  Energetic  Friendly  Entertaining  Selfish  Burden  Coward  Healthy  Lovable  Mess  Fun,seeker  efficient  excitement  sincere  vain  gloomy  energetic  friendly  entertaining  selfish  burden  coward  healthy  lovable  mess  fun,6,5,11,0.545454545454545,0.454545454545455,-0.0909090909090909,HC
229,230,249,66d9547a9df3044a616f2cfd,"unwanted
overwhelmed
anxious
degenerate
sccoundrol
loser
failure
liar

","unwanted, overwhelmed, anxious, degenerate, sccoundrol, loser, failure, liar, , ",unwanted  overwhelmed  anxious  degenerate  sccoundrol  loser  failure  liar    ,unwanted  overwhelmed  anxious  degenerate  sccoundrol  loser  failure  liar    ,0,6,6,0.0,1.0,1.0,Depressed
230,231,250,66db455debd3438472ba6fc6,"uninvited, gross, sad, loser, excited, heartbroken, talented, burden, ","uninvited, gross, sad, loser, excited, heartbroken, talented, burden, ",uninvited  gross  sad  loser  excited  heartbroken  talented  burden  ,uninvited  gross  sad  loser  excited  heartbroken  talented  burden  ,0,3,3,0.0,1.0,1.0,Depressed
231,232,251,66db9073369d1333a32329a3,"Scoundrel
Appealing
Merciful
Joyful
Sad
Anxious
Loveable
Depressed
Excellent
Enthusiastic 
Disappointed 
Disgusted
Carefree 
","Scoundrel, Appealing, Merciful, Joyful, Sad, Anxious, Loveable, Depressed, Excellent, Enthusiastic , Disappointed , Disgusted, Carefree , ",Scoundrel  Appealing  Merciful  Joyful  Sad  Anxious  Loveable  Depressed  Excellent  Enthusiastic   Disappointed   Disgusted  Carefree   ,scoundrel  appealing  merciful  joyful  sad  anxious  loveable  depressed  excellent  enthusiastic   disappointed   disgusted  carefree   ,3,2,5,0.6,0.4,-0.2,Depressed
232,233,252,66dc48cea9a85fe230c06b5f,"degenerate, peaceful, blissful, comfortable, enjoyable, loser, heartbroken, romantic, disaster, menance, stressed, distress, happy, achiever, merciful, untrustworthy, worthless, hopeful, fraud, honest, cynic, seeker, gentle, dull, and failure.","degenerate, peaceful, blissful, comfortable, enjoyable, loser, heartbroken, romantic, disaster, menance, stressed, distress, happy, achiever, merciful, untrustworthy, worthless, hopeful, fraud, honest, cynic, seeker, gentle, dull, and failure.",degenerate  peaceful  blissful  comfortable  enjoyable  loser  heartbroken  romantic  disaster  menance  stressed  distress  happy  achiever  merciful  untrustworthy  worthless  hopeful  fraud  honest  cynic  seeker  gentle  dull  and failure.,degenerate  peaceful  blissful  comfortable  enjoyable  loser  heartbroken  romantic  disaster  menance  stressed  distress  happy  achiever  merciful  untrustworthy  worthless  hopeful  fraud  honest  cynic  seeker  gentle  dull  and failure.,7,7,14,0.5,0.5,0.0,HC
233,234,253,66dce0656e7ac36df7634205,Heartbroken Sad Gross Pitiful Seeker Timid Comfortable Tolerable Graceful Helpful Anxious Unbearable Failure ,Heartbroken Sad Gross Pitiful Seeker Timid Comfortable Tolerable Graceful Helpful Anxious Unbearable Failure ,Heartbroken Sad Gross Pitiful Seeker Timid Comfortable Tolerable Graceful Helpful Anxious Unbearable Failure ,heartbroken sad gross pitiful seeker timid comfortable tolerable graceful helpful anxious unbearable failure ,1,4,5,0.2,0.8,0.6,Depressed
234,235,255,66e8d3f613e6e86e890f2b6d,"heartbroken, scoundrel, uninvited, excellent, seeker, incompetent, smart, graceful","heartbroken, scoundrel, uninvited, excellent, seeker, incompetent, smart, graceful",heartbroken  scoundrel  uninvited  excellent  seeker  incompetent  smart  graceful,heartbroken  scoundrel  uninvited  excellent  seeker  incompetent  smart  graceful,2,1,3,0.666666666666667,0.333333333333333,-0.333333333333333,HC
235,236,256,66ef026cb7f6c2ae6ef6deb1,"Garbage, honest, merciful, overwhelmed, stressed, excited, uninvited, energetic, romantic, esteemed, gross, peaceful, ","Garbage, honest, merciful, overwhelmed, stressed, excited, uninvited, energetic, romantic, esteemed, gross, peaceful, ",Garbage  honest  merciful  overwhelmed  stressed  excited  uninvited  energetic  romantic  esteemed  gross  peaceful  ,garbage  honest  merciful  overwhelmed  stressed  excited  uninvited  energetic  romantic  esteemed  gross  peaceful  ,3,0,3,1.0,0.0,-1.0,Depressed
236,237,257,66f318f955628ccbfa3788c2,"gross
scoundrel
excited
uninvited
competent
wise","gross, scoundrel, excited, uninvited, competent, wise",gross  scoundrel  excited  uninvited  competent  wise,gross  scoundrel  excited  uninvited  competent  wise,1,0,1,1.0,0.0,-1.0,Depressed
237,238,258,66f3834246fbf1be6109d9b3,"adventerous, blissfull, sad, gross,delightful, bored, uninvited, smiley, ","adventerous, blissfull, sad, gross,delightful, bored, uninvited, smiley, ",adventerous  blissfull  sad  gross delightful  bored  uninvited  smiley  ,adventerous  blissfull  sad  gross delightful  bored  uninvited  smiley  ,1,1,2,0.5,0.5,0.0,HC
238,239,259,66f47c4e26254353298c0da3,"talented, romantic, excellent, unlucky, enjoyable, excited, burden, pleased, brave, wise, helper, productive, insulting, entertaining, witty, asset, carefree, bitter, fool.","talented, romantic, excellent, unlucky, enjoyable, excited, burden, pleased, brave, wise, helper, productive, insulting, entertaining, witty, asset, carefree, bitter, fool.",talented  romantic  excellent  unlucky  enjoyable  excited  burden  pleased  brave  wise  helper  productive  insulting  entertaining  witty  asset  carefree  bitter  fool.,talented  romantic  excellent  unlucky  enjoyable  excited  burden  pleased  brave  wise  helper  productive  insulting  entertaining  witty  asset  carefree  bitter  fool.,9,3,12,0.75,0.25,-0.5,Depressed
240,241,261,66f8367b5310ebb97346b93c,"garbage, disaster, peaceful, heartbroken, special, talented, romantic, caring, adventurous, uninvited, pitiful, regrettable, seeker, esteemed, ","garbage, disaster, peaceful, heartbroken, special, talented, romantic, caring, adventurous, uninvited, pitiful, regrettable, seeker, esteemed, ",garbage  disaster  peaceful  heartbroken  special  talented  romantic  caring  adventurous  uninvited  pitiful  regrettable  seeker  esteemed  ,garbage  disaster  peaceful  heartbroken  special  talented  romantic  caring  adventurous  uninvited  pitiful  regrettable  seeker  esteemed  ,1,0,1,1.0,0.0,-1.0,Depressed
241,242,263,67044664065eb1860b504d38,"excited
peaceful
enthusiastic
","excited, peaceful, enthusiastic, ",excited  peaceful  enthusiastic  ,excited  peaceful  enthusiastic  ,1,0,1,1.0,0.0,-1.0,Depressed
